colorNum,title,subtitle,category,fullPrice,currentPrice,TopColor,short_description,rating,Sustainable,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,subcategory,color-just_in,color-sold_out,color-coming_soon,channel_SNKRS,channel_nikeApp
2,Nike Pegasus Turbo Next Nature,Women's Road Running Shoes,running,150,150.0,Black/Anthracite/Cave Purple/Peach Cream,"Let the Nike Pegasus Turbo Next Nature help you log the hard miles. Made with at least 50% recycled content by total weight of product, this esteemed stallion gives you a stretchy, just-right feel. Complete with lighter, responsive foam, it's made to help you increase tempo without sacrificing comfort as you push toward a personal best.",4.6,True,Pure Platinum/Black/Medium Blue/Bright Crimson,150.0,150.0,False,False,True,False,False,woman,False,False,False,False,True
3,Nike Pegasus Turbo Next Nature,Women's Road Running Shoes,running,150,150.0,Black/Anthracite/Cave Purple/Peach Cream,"Let the Nike Pegasus Turbo Next Nature help you log the hard miles. Made with at least 50% recycled content by total weight of product, this esteemed stallion gives you a stretchy, just-right feel. Complete with lighter, responsive foam, it's made to help you increase tempo without sacrificing comfort as you push toward a personal best.",4.6,True,White/Pinksicle/Orange Trance/University Blue,150.0,150.0,False,False,True,False,False,woman,False,False,False,False,True
4,Nike Pegasus Turbo Next Nature,Women's Road Running Shoes,running,150,150.0,Black/Anthracite/Cave Purple/Peach Cream,"Let the Nike Pegasus Turbo Next Nature help you log the hard miles. Made with at least 50% recycled content by total weight of product, this esteemed stallion gives you a stretchy, just-right feel. Complete with lighter, responsive foam, it's made to help you increase tempo without sacrificing comfort as you push toward a personal best.",4.6,True,Black/Off Noir/Sesame/Sail,150.0,150.0,False,False,True,False,False,woman,False,False,False,False,True
5,Nike Pegasus Turbo Next Nature,Women's Road Running Shoes,running,150,150.0,Black/Anthracite/Cave Purple/Peach Cream,"Let the Nike Pegasus Turbo Next Nature help you log the hard miles. Made with at least 50% recycled content by total weight of product, this esteemed stallion gives you a stretchy, just-right feel. Complete with lighter, responsive foam, it's made to help you increase tempo without sacrificing comfort as you push toward a personal best.",4.6,True,Pink Oxford/Barely Rose/White/White,150.0,150.0,False,False,True,False,False,woman,False,False,False,False,True
1,Nike Flow,Big Kids' Road Running Shoes,running,80,80.0,Black/Cool Grey/White/Metallic Gold,"This is the one for the turtle, the hare, the one who wants to do it all—without the hassle of laces. They’re snug in the right places so they won’t slip off, no matter how big your stride. Designed with foam underfoot, they have the bouncy feel you crave so you can keep going, going, going. This product is made with at least 20% recycled material by weight",0.0,True,Black/Cool Grey/White/Metallic Gold,80.0,80.0,False,False,True,False,False,big_kid,False,False,False,False,True
2,Nike Flow,Big Kids' Road Running Shoes,running,80,80.0,Black/Cool Grey/White/Metallic Gold,"This is the one for the turtle, the hare, the one who wants to do it all—without the hassle of laces. They’re snug in the right places so they won’t slip off, no matter how big your stride. Designed with foam underfoot, they have the bouncy feel you crave so you can keep going, going, going. This product is made with at least 20% recycled material by weight",0.0,True,Mint Foam/Canyon Purple/Amethyst Ash/Metallic Red Bronze,80.0,54.97,True,False,True,False,False,big_kid,False,False,False,False,True
3,Nike Flow,Big Kids' Road Running Shoes,running,80,80.0,Black/Cool Grey/White/Metallic Gold,"This is the one for the turtle, the hare, the one who wants to do it all—without the hassle of laces. They’re snug in the right places so they won’t slip off, no matter how big your stride. Designed with foam underfoot, they have the bouncy feel you crave so you can keep going, going, going. This product is made with at least 20% recycled material by weight",0.0,True,Flat Pewter/Medium Ash/Washed Teal/Siren Red,80.0,62.97,True,False,True,False,False,big_kid,False,False,False,False,True
4,Nike Flow,Big Kids' Road Running Shoes,running,80,80.0,Black/Cool Grey/White/Metallic Gold,"This is the one for the turtle, the hare, the one who wants to do it all—without the hassle of laces. They’re snug in the right places so they won’t slip off, no matter how big your stride. Designed with foam underfoot, they have the bouncy feel you crave so you can keep going, going, going. This product is made with at least 20% recycled material by weight",0.0,True,Black/Off Noir/White/Medium Ash,80.0,62.97,True,False,True,False,False,big_kid,False,False,False,False,True
5,Nike Flow,Big Kids' Road Running Shoes,running,80,80.0,Black/Cool Grey/White/Metallic Gold,"This is the one for the turtle, the hare, the one who wants to do it all—without the hassle of laces. They’re snug in the right places so they won’t slip off, no matter how big your stride. Designed with foam underfoot, they have the bouncy feel you crave so you can keep going, going, going. This product is made with at least 20% recycled material by weight",0.0,True,Thunder Blue/Violet Frost/Vivid Purple/Metallic Silver,80.0,80.0,False,False,True,False,False,big_kid,False,False,False,False,True
6,Nike Flow,Big Kids' Road Running Shoes,running,80,80.0,Black/Cool Grey/White/Metallic Gold,"This is the one for the turtle, the hare, the one who wants to do it all—without the hassle of laces. They’re snug in the right places so they won’t slip off, no matter how big your stride. Designed with foam underfoot, they have the bouncy feel you crave so you can keep going, going, going. This product is made with at least 20% recycled material by weight",0.0,True,Pink Prime/Green Strike/Flat Pewter/White,80.0,48.97,True,False,True,False,False,big_kid,False,False,False,False,True
1,Nike Air Zoom Pegasus 38,Men's Road Running Shoes (Extra Wide),running,120,84.97,Black/Anthracite/Volt/White,Hit the road in your workhorse with wings. A fan-favorite returns with extra bounce for long runs or racking up your daily miles. Feel the spring in your step with each stride using the same cushioned support from its predecessor. Mesh in the upper combines the comfort and durability you want with a fit that nods back to the classic Peg.,4.7,False,Black/Anthracite/Volt/White,120.0,84.97,True,False,True,False,False,man,False,False,False,False,True
2,Nike Air Zoom Pegasus 38,Men's Road Running Shoes (Extra Wide),running,120,84.97,Black/Anthracite/Volt/White,Hit the road in your workhorse with wings. A fan-favorite returns with extra bounce for long runs or racking up your daily miles. Feel the spring in your step with each stride using the same cushioned support from its predecessor. Mesh in the upper combines the comfort and durability you want with a fit that nods back to the classic Peg.,4.7,False,Black/Anthracite/Volt/White,120.0,76.97,True,False,True,False,False,man,False,False,False,False,True
1,Nike Quest 3,Men's Road Running Shoes,running,75,52.97,Black/Iron Grey/White,The Nike Quest 3 delivers functional versatility for the committed runner. Its streamlined design features layers of material to help you stay cool and secure. Increased foam heights give you more responsiveness for comfort on every mile.,4.6,False,Black/Iron Grey/White,75.0,52.97,True,False,True,False,False,man,False,False,False,False,True
1,Nike Air Zoom Pegasus 39,Little/Big Kids' Road Running Shoes,running,100,100.0,White/Volt/Racer Blue/Black,"The Nike Air Zoom Pegasus 39 is made for runners of ALL levels—from track speedsters to freeze tag champs. Chase your goals with an extra bounce to your stride thanks to our innovative Zoom Air. It’s also breathable up top and snug around the laces so you can feel cool, comfortable and confident with every mile.",4.8,True,White/Volt/Racer Blue/Black,100.0,100.0,False,False,True,False,False,big_kid,False,False,False,False,True
2,Nike Air Zoom Pegasus 39,Little/Big Kids' Road Running Shoes,running,100,100.0,White/Volt/Racer Blue/Black,"The Nike Air Zoom Pegasus 39 is made for runners of ALL levels—from track speedsters to freeze tag champs. Chase your goals with an extra bounce to your stride thanks to our innovative Zoom Air. It’s also breathable up top and snug around the laces so you can feel cool, comfortable and confident with every mile.",4.8,True,Black/Barely Volt/Total Orange/Volt,100.0,100.0,False,False,True,False,False,big_kid,False,False,False,False,True
3,Nike Air Zoom Pegasus 39,Little/Big Kids' Road Running Shoes,running,100,100.0,White/Volt/Racer Blue/Black,"The Nike Air Zoom Pegasus 39 is made for runners of ALL levels—from track speedsters to freeze tag champs. Chase your goals with an extra bounce to your stride thanks to our innovative Zoom Air. It’s also breathable up top and snug around the laces so you can feel cool, comfortable and confident with every mile.",4.8,True,Black/White/White,100.0,85.97,True,False,True,False,False,big_kid,False,False,False,False,True
4,Nike Air Zoom Pegasus 39,Little/Big Kids' Road Running Shoes,running,100,100.0,White/Volt/Racer Blue/Black,"The Nike Air Zoom Pegasus 39 is made for runners of ALL levels—from track speedsters to freeze tag champs. Chase your goals with an extra bounce to your stride thanks to our innovative Zoom Air. It’s also breathable up top and snug around the laces so you can feel cool, comfortable and confident with every mile.",4.8,True,University Red/White/Black,100.0,70.97,True,False,True,False,False,big_kid,False,False,False,False,True
5,Nike Air Zoom Pegasus 39,Little/Big Kids' Road Running Shoes,running,100,100.0,White/Volt/Racer Blue/Black,"The Nike Air Zoom Pegasus 39 is made for runners of ALL levels—from track speedsters to freeze tag champs. Chase your goals with an extra bounce to your stride thanks to our innovative Zoom Air. It’s also breathable up top and snug around the laces so you can feel cool, comfortable and confident with every mile.",4.8,True,Violet Frost/Barely Grape/Midnight Navy/Metallic Silver,100.0,85.97,True,False,True,False,False,big_kid,False,False,False,False,True
6,Nike Air Zoom Pegasus 39,Little/Big Kids' Road Running Shoes,running,100,100.0,White/Volt/Racer Blue/Black,"The Nike Air Zoom Pegasus 39 is made for runners of ALL levels—from track speedsters to freeze tag champs. Chase your goals with an extra bounce to your stride thanks to our innovative Zoom Air. It’s also breathable up top and snug around the laces so you can feel cool, comfortable and confident with every mile.",4.8,True,Pure Platinum/Summit White/Mint Foam/Total Orange,100.0,77.97,True,False,True,False,False,big_kid,False,False,False,False,True
7,Nike Air Zoom Pegasus 39,Little/Big Kids' Road Running Shoes,running,100,100.0,White/Volt/Racer Blue/Black,"The Nike Air Zoom Pegasus 39 is made for runners of ALL levels—from track speedsters to freeze tag champs. Chase your goals with an extra bounce to your stride thanks to our innovative Zoom Air. It’s also breathable up top and snug around the laces so you can feel cool, comfortable and confident with every mile.",4.8,True,Pink Foam/Black/White,100.0,85.97,True,False,True,False,False,big_kid,False,False,False,False,True
1,Nike React Escape Run 2,Women's Road Running Shoes,running,110,88.97,Phantom/Atmosphere/Sail/Light Iron Ore,"Your miles are your getaway, the moments of calm from your busy day. Let the Nike React Escape Run 2 help you find your serenity with its breathable design and midfoot support. It's soft underfoot, with the traction you need to get around city streets. It's made for your daily runs and beyond—with a plush sensation that keeps you comfortable from workout to hangout.",0.0,False,Phantom/Atmosphere/Sail/Light Iron Ore,110.0,88.97,True,False,True,False,False,woman,False,False,False,False,True
2,Nike React Escape Run 2,Women's Road Running Shoes,running,110,88.97,Phantom/Atmosphere/Sail/Light Iron Ore,"Your miles are your getaway, the moments of calm from your busy day. Let the Nike React Escape Run 2 help you find your serenity with its breathable design and midfoot support. It's soft underfoot, with the traction you need to get around city streets. It's made for your daily runs and beyond—with a plush sensation that keeps you comfortable from workout to hangout.",0.0,False,Photon Dust/Mint Foam/Metallic Pewter/Total Orange,110.0,88.97,True,False,True,True,False,woman,False,False,False,False,True
